recording,whistle_type_chr,start_time,end_time,recording_duration,whistle_type,whistle_name
Exp_09_Jan_2020_1345pm,SW_Luna_Category_17,374.792149315862,375.860732311813,3300,21,Whistle5181
Exp_01_Feb_2020_1145am,SW_Luna_Category_17,2815.35353137434,2816.51234363487,3300,21,Whistle5182
Exp_04_Jan_2020_1345pm,SW_Luna_Category_17,2292.68269476862,2293.82538968387,3300,21,Whistle5183
Exp_06_Dec_2019_1345pm,SW_Luna_Category_17,185.191671366975,186.409163627037,3000,21,Whistle5185
Exp_08_Feb_2020_1045am,SW_Luna_Category_17,3241.16656415953,3242.28479494657,3300,21,Whistle5189
Exp_03_Feb_2020_0845am,SW_Luna_Category_17,2970.29934184373,2971.05897857047,3300,21,Whistle5192
Exp_03_Feb_2020_1545pm,SW_Luna_Category_17,339.074832504257,340.06099602627,3300,21,Whistle5207
Exp_03_Jan_2020_1045am,SW_Luna_Category_17,104.722471979412,105.277517850972,3300,21,Whistle5208
Exp_04_Mar_2020_1145am,SW_Luna_Category_17,1317.4700788813,1318.2193288813,3000,21,Whistle5210
Exp_05_Feb_2020_1345pm,SW_Luna_Category_17,36.3325234213951,37.0329319817064,3300,21,Whistle5213
Exp_05_Feb_2020_1345pm,SW_Luna_Category_17,85.9469183952392,87.1744108543394,3300,21,Whistle5225
Exp_07_Jan_2020_1045am,SW_Luna_Category_17,1888.19072300219,1889.23876225573,3300,21,Whistle5228
Exp_07_Mar_2020_1345pm,SW_Luna_Category_17,1700.01066670222,1701.03061744114,3000,21,Whistle5229
Exp_08_Feb_2020_1045am,SW_Luna_Category_17,3215.20474365074,3216.92971458097,3300,21,Whistle5230
Exp_09_Jan_2020_1145am,SW_Luna_Category_17,265.020803699405,266.590374251552,3300,21,Whistle5231
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2678.21311700945,2679.03493709313,3300,21,Whistle5267
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3166.03093737326,3167.14922095535,3300,21,Whistle5315
Exp_15_Jan_2020_1245pm,SW_Luna_Category_17,3126.19718725246,3127.27236861928,3300,21,Whistle5328
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2405.54952365129,2406.61225258902,3300,21,Whistle5336
Exp_16_Dec_2019_1345pm,SW_Luna_Category_17,1190.07076367264,1191.09294428954,3300,21,Whistle5345
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2650.40303273646,2651.46117227135,3300,21,Whistle5348
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3146.0145345895,3147.07771288407,3300,21,Whistle5360
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3196.87968872633,3197.93278950152,3300,21,Whistle5366
Exp_11_Mar_2020_0945am,SW_Luna_Category_17,433.223589033532,434.17512882592,3000,21,Whistle5379
Exp_16_Dec_2019_1545pm,SW_Luna_Category_17,369.939860597773,370.761081971819,3300,21,Whistle5381
Exp_12_Dec_2019_1245pm,SW_Luna_Category_17,3168.27389426452,3168.78213144401,3300,21,Whistle5384
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,1753.33031433429,1754.37920322317,3300,21,Whistle5385
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,245.914741746319,246.554626361703,3000,21,Whistle5391
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,286.390955969853,287.625915319447,3000,21,Whistle5408
Exp_11_Mar_2020_0945am,SW_Luna_Category_17,502.803676722256,503.491028073607,3000,21,Whistle5428
Exp_16_Feb_2020_1345pm,SW_Luna_Category_17,395.672929822063,396.37947869278,3300,21,Whistle5437
Exp_12_Mar_2020_1545pm,SW_Luna_Category_17,651.882174273914,652.732115102317,3000,21,Whistle5439
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,519.123589340062,520.135827087364,3300,21,Whistle5446
Exp_12_Dec_2019_1245pm,SW_Luna_Category_17,3173.9296185746,3175.07345125943,3300,21,Whistle5451
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2817.46853899557,2818.52134562648,3300,21,Whistle5462
Exp_17_Nov_2019_1545pm,SW_Luna_Category_17,1376.49721597887,1377.56855526459,3600,21,Whistle5466
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,261.470871569572,262.46587488625,3000,21,Whistle5469
Exp_16_Feb_2020_1345pm,SW_Luna_Category_17,375.376138715572,376.20926679439,3300,21,Whistle5471
Exp_13_Jan_2020_1045am,SW_Luna_Category_17,2245.53680586911,2246.53033400764,3300,21,Whistle5473
Exp_14_Dec_2019_0845am,SW_Luna_Category_17,1211.04867105658,1212.16640624822,3300,21,Whistle5474
Exp_16_Feb_2020_1345pm,SW_Luna_Category_17,379.576980692166,380.624829748769,3300,21,Whistle5479
Exp_16_Feb_2020_1345pm,SW_Luna_Category_17,393.988712587586,394.799857625754,3300,21,Whistle5484
Exp_16_Feb_2020_1345pm,SW_Luna_Category_17,403.160066551484,404.035420397638,3300,21,Whistle5485
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,229.130695547562,230.088956417127,3300,21,Whistle5492
Exp_16_Dec_2019_1145am,SW_Luna_Category_17,776.779582280411,777.757584455779,3300,21,Whistle5509
Exp_16_Feb_2020_1345pm,SW_Luna_Category_17,398.262537294038,399.085014358259,3300,21,Whistle5511
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3282.14994651499,3283.17931406086,3300,21,Whistle5531
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,1981.85257630783,1983.22598505783,3300,21,Whistle5532
Exp_16_Nov_2019_0545am,SW_Luna_Category_17,2525.36201545004,2526.39137324821,3600,21,Whistle5560
Exp_16_Nov_2019_1345pm,SW_Luna_Category_17,44.9516159891334,46.2345352437918,3600,21,Whistle5583
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,458.740506954299,459.480058037891,3300,21,Whistle5610
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2057.57123627647,2058.7131781725,3300,21,Whistle5626
Exp_17_Jan_2020_1245pm,SW_Luna_Category_17,2993.43907223961,2994.30070014659,3300,21,Whistle5644
Exp_17_Jan_2020_1245pm,SW_Luna_Category_17,1920.39336305088,1921.30979414629,3300,21,Whistle5656
Exp_17_Jan_2020_1245pm,SW_Luna_Category_17,1931.77558440662,1932.7157434221,3300,21,Whistle5658
Exp_19_Nov_2019_1245pm,SW_Luna_Category_17,1084.85801405004,1085.90646933459,3600,21,Whistle5669
Exp_23_Nov_2019_1345pm,SW_Luna_Category_17,563.616772144485,564.205863053576,3000,21,Whistle5690
Exp_25_Nov_2019_0945am,SW_Luna_Category_17,1319.00740882035,1320.13436534209,3000,21,Whistle5705
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,107.044313198358,107.875143587051,3000,21,Whistle5717
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,285.068705770244,286.09591425081,3000,21,Whistle5718
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,910.447760144728,911.307701665196,3300,21,Whistle5731
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2458.10401867026,2459.3424145747,3300,21,Whistle5732
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2656.03804981227,2656.94300001832,3300,21,Whistle5778
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,290.681655470438,291.452824825276,3000,21,Whistle5783
Exp_11_Mar_2020_0945am,SW_Luna_Category_17,457.598751086826,458.545394196367,3000,21,Whistle5785
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,2366.92479897986,2368.19215357169,3300,21,Whistle5786
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,791.654887944322,792.194480219,3300,21,Whistle5800
Exp_17_Dec_2019_0945am,SW_Luna_Category_17,2432.1712464176,2433.04234431226,3300,21,Whistle5816
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,545.109975568453,546.356624362019,3300,21,Whistle5819
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2052.84801674509,2054.03029228689,3300,21,Whistle5826
Exp_19_Nov_2019_1345pm,SW_Luna_Category_17,277.286320746423,278.268975770933,3600,21,Whistle5832
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,295.294622829249,296.195947917588,3000,21,Whistle5851
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,368.771230570769,369.674634326637,3000,21,Whistle5853
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2417.53923745357,2418.64228892416,3300,21,Whistle5867
Exp_12_Dec_2019_0945am,SW_Luna_Category_17,111.172915047453,112.117008019445,3300,21,Whistle5879
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,1970.16365474852,1971.06969501697,3300,21,Whistle5892
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2661.98458305425,2662.92220600507,3300,21,Whistle5897
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3136.65101133526,3137.6694632181,3300,21,Whistle5900
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3138.56549457117,3139.60429798997,3300,21,Whistle5905
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3165.10459243816,3166.17890343707,3300,21,Whistle5910
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,193.865647552159,194.884665409301,3000,21,Whistle5935
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,96.8023987063162,97.8141281168513,3000,21,Whistle5937
Exp_11_Feb_2020_1145am,SW_Luna_Category_17,577.511750641669,579.046728344555,3300,21,Whistle5947
Exp_12_Dec_2019_1245pm,SW_Luna_Category_17,3184.37465083227,3185.34906546642,3300,21,Whistle5951
Exp_12_Dec_2019_1245pm,SW_Luna_Category_17,2676.26553480206,2677.33212551116,3300,21,Whistle5954
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,1372.38032009972,1373.48912926639,3300,21,Whistle5961
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,2606.70987585398,2607.50612091327,3300,21,Whistle5977
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,2594.02588695624,2594.86013087009,3300,21,Whistle5986
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2815.85106462174,2816.81998713096,3300,21,Whistle5992
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2406.91371692489,2407.90105774886,3300,21,Whistle5994
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2407.75375871513,2408.6810314424,3300,21,Whistle5996
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2866.67965426605,2867.63671746307,3300,21,Whistle6003
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2870.38869935969,2871.72696022926,3300,21,Whistle6004
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,3274.31663061975,3275.4788045328,3300,21,Whistle6013
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2404.1787248407,2405.19095505652,3300,21,Whistle6014
Exp_13_Jan_2020_1145am,SW_Luna_Category_17,1001.58575783207,1002.2014855316,3300,21,Whistle6021
Exp_14_Feb_2020_1345pm,SW_Luna_Category_17,829.437514659135,830.189542961022,3300,21,Whistle6028
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2333.96277896108,2334.79966692789,3300,21,Whistle6057
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2413.10903719039,2413.93106305246,3300,21,Whistle6058
Exp_15_Feb_2020_1245pm,SW_Luna_Category_17,2183.00190878572,2184.33554070754,3300,21,Whistle6067
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,123.177097727099,124.165341599648,3300,21,Whistle6072
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,226.395687259658,227.355645265767,3300,21,Whistle6078
Exp_13_Dec_2019_1345pm,SW_Luna_Category_17,237.252501845787,238.750674733914,3300,21,Whistle6088
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3134.75950048333,3135.64911796967,3300,21,Whistle6096
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3139.26168697217,3140.20752548149,3300,21,Whistle6098
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3168.36460231698,3169.43442735556,3300,21,Whistle6102
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3175.94694068843,3176.79905598469,3300,21,Whistle6105
Exp_15_Jan_2020_1245pm,SW_Luna_Category_17,3132.29638205012,3133.15307496351,3300,21,Whistle6113
Exp_16_Dec_2019_1145am,SW_Luna_Category_17,766.188837994947,767.367285648377,3300,21,Whistle6116
Exp_16_Dec_2019_1145am,SW_Luna_Category_17,778.340837885933,779.157317885933,3300,21,Whistle6117
Exp_16_Dec_2019_1145am,SW_Luna_Category_17,386.181171458095,387.188238595905,3300,21,Whistle6119
Exp_16_Jan_2020_1045am,SW_Luna_Category_17,3263.63989102997,3264.44982891817,3300,21,Whistle6136
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,1931.98213100102,1932.98902755275,3300,21,Whistle6153
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3211.59973333252,3212.38457805302,3300,21,Whistle6156
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3226.4208055158,3227.37831539722,3300,21,Whistle6158
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3237.88481298428,3238.96428201083,3300,21,Whistle6159
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3263.26141087516,3264.17203199317,3300,21,Whistle6160
Exp_16_Jan_2020_1345pm,SW_Luna_Category_17,63.5125527641821,64.669695621325,3300,21,Whistle6173
Exp_16_Jan_2020_1345pm,SW_Luna_Category_17,175.252100211568,175.958558544901,3300,21,Whistle6184
Exp_16_Jan_2020_1345pm,SW_Luna_Category_17,58.9341710159054,59.9581368492387,3300,21,Whistle6192
Exp_16_Nov_2019_1345pm,SW_Luna_Category_17,33.2160854678112,34.0935932803112,3600,21,Whistle6211
Exp_17_Dec_2019_0845am,SW_Luna_Category_17,1489.21468726332,1489.95605752847,3300,21,Whistle6245
Exp_17_Dec_2019_0945am,SW_Luna_Category_17,2434.17720527643,2435.01734373796,3300,21,Whistle6253
Exp_17_Dec_2019_0945am,SW_Luna_Category_17,2452.92498439433,2453.87740387962,3300,21,Whistle6256
Exp_17_Dec_2019_0945am,SW_Luna_Category_17,3110.84442801342,3111.84796878595,3300,21,Whistle6261
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,477.753194264871,478.534208274884,3300,21,Whistle6275
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,544.146650141364,545.22475620197,3300,21,Whistle6278
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,439.877873659053,440.623871803452,3300,21,Whistle6291
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,449.184302559384,449.82000391685,3300,21,Whistle6293
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,466.73007100807,467.33830850807,3300,21,Whistle6296
Exp_17_Dec_2019_1045am,SW_Luna_Category_17,3087.72077015288,3088.93932138963,3300,21,Whistle6299
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2404.49941825014,2405.59226034551,3300,21,Whistle6310
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2414.83231888581,2416.00142640215,3300,21,Whistle6328
Exp_17_Dec_2019_1145am,SW_Luna_Category_17,2419.72292347827,2420.88509739132,3300,21,Whistle6332
Exp_17_Dec_2019_1545pm,SW_Luna_Category_17,1266.95383986012,1268.00308430457,3300,21,Whistle6338
Exp_17_Feb_2020_0945am,SW_Luna_Category_17,674.707045778927,675.725752675478,3300,21,Whistle6351
Exp_17_Feb_2020_0945am,SW_Luna_Category_17,458.753536113235,459.620126151549,3300,21,Whistle6354
Exp_17_Jan_2020_1245pm,SW_Luna_Category_17,2019.42612068521,2020.44980493557,3300,21,Whistle6370
Exp_17_Jan_2020_1245pm,SW_Luna_Category_17,2293.33195070288,2294.15352328353,3300,21,Whistle6371
Exp_17_Jan_2020_1345pm,SW_Luna_Category_17,370.456123806436,371.464354259111,3300,21,Whistle6378
Exp_17_Jan_2020_1345pm,SW_Luna_Category_17,372.327166875634,373.281081969974,3300,21,Whistle6379
Exp_19_Nov_2019_1245pm,SW_Luna_Category_17,2260.67632789676,2261.93797480768,3600,21,Whistle6390
Exp_19_Nov_2019_1345pm,SW_Luna_Category_17,281.988671312044,282.783578144342,3600,21,Whistle6392
Exp_25_Nov_2019_0945am,SW_Luna_Category_17,1170.12390174634,1171.03860458872,3000,21,Whistle6420
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3095.76739795107,3096.6888190037,3300,21,Whistle6462
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,183.687356272828,185.105528147828,3000,21,Whistle6464
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,150.486502618342,151.390452618342,3000,21,Whistle6466
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,286.267769649802,287.133890646243,3000,21,Whistle6474
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,104.912350317834,105.729885201555,3000,21,Whistle6480
Exp_27_Nov_2019_1145am,SW_Luna_Category_17,195.367807965166,196.37359673608,3000,21,Whistle6482
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3159.56457565023,3160.71317942381,3300,21,Whistle6487
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,351.752940645771,352.641126692283,3000,21,Whistle6491
Exp_28_Nov_2019_0945am,SW_Luna_Category_17,272.522720257118,273.489965540137,3000,21,Whistle6498
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,1544.55666866977,1545.6566389279,3300,21,Whistle6502
Exp_28_Nov_2019_1245pm,SW_Luna_Category_17,2992.19097103516,2993.28932352559,3000,21,Whistle6505
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3149.72202541375,3150.72450661675,3300,21,Whistle6513
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,2938.00037882204,2939.03257929718,3300,21,Whistle6516
Exp_20_Nov_2019_1145am,SW_Luna_Category_17,981.214607515362,982.425355178914,3600,21,Whistle6520
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,962.572918099752,963.413783852676,3300,21,Whistle6523
Exp_11_Dec_2019_1145am,SW_Luna_Category_17,2630.51083280588,2631.52293527937,3300,21,Whistle6544
Exp_17_Dec_2019_0845am,SW_Luna_Category_17,917.188636137008,917.899987488359,3300,21,Whistle6550
Exp_11_Mar_2020_0945am,SW_Luna_Category_17,556.475236282061,557.391454356578,3000,21,Whistle6551
Exp_17_Dec_2019_1345pm,SW_Luna_Category_17,1183.00858608662,1184.03216040976,3300,21,Whistle6554
Exp_17_Dec_2019_1545pm,SW_Luna_Category_17,1015.17611200238,1016.22305255793,3300,21,Whistle6558
Exp_17_Jan_2020_1045am,SW_Luna_Category_17,2163.81787326675,2164.79263329631,3300,21,Whistle6566
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2651.944773464,2652.92299380299,3300,21,Whistle6595
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2667.55460694684,2668.45659913434,3300,21,Whistle6601
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2748.57949231352,2749.6721411178,3300,21,Whistle6605
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,2817.55018532478,2818.54350621965,3300,21,Whistle6606
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3086.58082770353,3087.68432491767,3300,21,Whistle6611
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3127.96082145157,3128.99810060352,3300,21,Whistle6621
Exp_11_Feb_2020_0945am,SW_Luna_Category_17,886.160165292794,887.042055056573,3300,21,Whistle6626
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,1540.06662235758,1540.97462235758,3300,21,Whistle6627
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3161.07597098557,3162.07322373282,3300,21,Whistle6633
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3167.63608911911,3168.72455970734,3300,21,Whistle6636
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,1541.46125610285,1542.40909759591,3300,21,Whistle6637
Exp_11_Dec_2019_1145am,SW_Luna_Category_17,1666.96140606668,1667.95425467226,3300,21,Whistle6653
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3155.6722919911,3156.86951162494,3300,21,Whistle6657
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3233.36807130862,3234.31476170008,3300,21,Whistle6663
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,1602.42726788632,1603.23932928983,3300,21,Whistle6665
Exp_27_Nov_2019_0945am,SW_Luna_Category_17,1474.90726755686,1475.87298184258,3000,21,Whistle6671
Exp_28_Nov_2019_1245pm,SW_Luna_Category_17,2006.30168833896,2007.59599993316,3000,21,Whistle6679
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3099.92439492241,3101.07649209088,3300,21,Whistle6706
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3129.49632059063,3130.59402377084,3300,21,Whistle6716
Exp_12_Dec_2019_1045am,SW_Luna_Category_17,3198.58969390816,3199.47083425904,3300,21,Whistle6734
Exp_12_Dec_2019_1245pm,SW_Luna_Category_17,3098.76576206658,3099.7679461821,3300,21,Whistle6742
Exp_12_Dec_2019_1245pm,SW_Luna_Category_17,2925.6017754557,2926.31617174053,3300,21,Whistle6752
Exp_12_Mar_2020_1545pm,SW_Luna_Category_17,845.269462053836,846.212773164947,3000,21,Whistle6759
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,2351.68370082301,2352.49050933365,3300,21,Whistle6761
Exp_13_Dec_2019_0945am,SW_Luna_Category_17,2353.42943530943,2354.25595002504,3300,21,Whistle6764
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2818.79002191271,2819.79220602824,3300,21,Whistle6789
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2838.25974047653,2839.70358044448,3300,21,Whistle6790
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2847.34501178899,2848.24708688781,3300,21,Whistle6794
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2856.25130701069,2857.37343161133,3300,21,Whistle6795
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,3203.8661435696,3204.72857835221,3300,21,Whistle6807
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,3215.25100639954,3216.25298885568,3300,21,Whistle6815
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2409.8086192178,2410.90134163773,3300,21,Whistle6819
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2411.83846780484,2412.99151126245,3300,21,Whistle6820
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2878.6857668372,2879.67795661823,3300,21,Whistle6830
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2827.87586814737,2828.74195221686,3300,21,Whistle6840
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,3207.07648346261,3208.2486970849,3300,21,Whistle6847
Exp_13_Dec_2019_1545pm,SW_Luna_Category_17,571.638179707004,572.455284970162,3300,21,Whistle6858
Exp_11_Jan_2020_1145am,SW_Luna_Category_17,395.71724180801,396.800542966311,3300,21,Whistle6870
Exp_14_Jan_2020_0945am,SW_Luna_Category_17,3168.84460377153,3169.89869072805,3300,21,Whistle6874
Exp_14_Jan_2020_0945am,SW_Luna_Category_17,2605.54478381124,2606.51072808369,3300,21,Whistle6880
Exp_14_Jan_2020_0945am,SW_Luna_Category_17,2611.95558390782,2612.90722239466,3300,21,Whistle6881
Exp_14_Jan_2020_1045am,SW_Luna_Category_17,2157.89382961223,2158.93111634662,2194.90133333334,21,Whistle6912
Exp_14_Jan_2020_1245pm,SW_Luna_Category_17,3177.21816058293,3178.13459167833,3300,21,Whistle6919
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2078.85756775624,2079.95546630697,3300,21,Whistle6925
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2106.50138394359,2107.66982030722,3300,21,Whistle6936
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2064.7835411011,2065.50579998435,3300,21,Whistle6950
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2053.22622310977,2054.02424341433,3300,21,Whistle6953
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2421.22425884086,2421.82512090983,3300,21,Whistle6959
Exp_15_Dec_2019_1245pm,SW_Luna_Category_17,2411.1910158907,2411.82043285183,3300,21,Whistle6975
Exp_11_Dec_2019_1145am,SW_Luna_Category_17,2657.17805326683,2658.47606568919,3300,21,Whistle6990
Exp_15_Feb_2020_0945am,SW_Luna_Category_17,3176.16975482042,3176.83820041628,3300,21,Whistle6991
Exp_15_Feb_2020_1045am,SW_Luna_Category_17,3089.98088022787,3091.24434020963,3300,21,Whistle6998
Exp_15_Feb_2020_1045am,SW_Luna_Category_17,3270.88234678772,3271.71847224898,3300,21,Whistle7001
Exp_15_Feb_2020_1245pm,SW_Luna_Category_17,2185.32337876167,2186.54658822113,3300,21,Whistle7003
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,139.765424743711,140.800376200022,3300,21,Whistle7004
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,224.697975071327,225.414122257474,3300,21,Whistle7007
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,2563.29894107238,2564.33649472012,3300,21,Whistle7012
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,120.032078521129,120.814261921978,3300,21,Whistle7014
Exp_15_Feb_2020_1345pm,SW_Luna_Category_17,126.56268825422,127.518688188499,3300,21,Whistle7019
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3087.75561835469,3088.99821835469,3300,21,Whistle7052
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3102.53689152813,3103.50436234526,3300,21,Whistle7079
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3106.99671396811,3107.92825788007,3300,21,Whistle7096
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,3126.90947608932,3128.15824846859,3300,21,Whistle7100
Exp_15_Jan_2020_1045am,SW_Luna_Category_17,2236.25227336227,2237.0672940666,3300,21,Whistle7113
Exp_16_Dec_2019_1145am,SW_Luna_Category_17,387.680880756468,388.54114229493,3300,21,Whistle7123
Exp_13_Dec_2019_1245pm,SW_Luna_Category_17,2869.20177735968,2870.03365235968,3300,21,Whistle7146
Exp_14_Jan_2020_1045am,SW_Luna_Category_17,2130.70919760215,2131.4401402251,2194.90133333334,21,Whistle7152
Exp_16_Jan_2020_1045am,SW_Luna_Category_17,2078.48455191002,2079.32545911703,3300,21,Whistle7165
Exp_16_Jan_2020_1045am,SW_Luna_Category_17,1833.44817294525,1834.3948229747,3300,21,Whistle7170
Exp_16_Jan_2020_1145am,SW_Luna_Category_17,45.2963387623286,46.3436885856502,3300,21,Whistle7178
Exp_16_Jan_2020_1145am,SW_Luna_Category_17,48.2363425314069,48.9162338357547,3300,21,Whistle7180
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3175.32807167186,3176.17458329977,3300,21,Whistle7183
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3197.38038205802,3198.43670735923,3300,21,Whistle7185
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3198.93087028784,3200.10393257158,3300,21,Whistle7186
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3276.92993130282,3278.07488744317,3300,21,Whistle7188
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,2804.72849978333,2806.16235071501,3300,21,Whistle7189
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3154.48618223372,3155.7295355206,3300,21,Whistle7197
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3164.47119316628,3165.36454222288,3300,21,Whistle7199
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3171.57097775378,3172.58320796961,3300,21,Whistle7203
Exp_16_Jan_2020_1245pm,SW_Luna_Category_17,3177.50692646212,3178.41458603659,3300,21,Whistle7204
